WELL,MD,TVDSS,GR,NPHI,RHOZ,DT,VCL,PHIE,Deltaic_Facies
RD_7P,3996.8424,3710.0812,81.106,0.161,2.556,72.597,0.3445,0.0764,3
RD_7P,3996.9186,3710.153,79.151,0.159,2.553,72.311,0.3248,0.0809,3
RD_7P,3996.9948,3710.2248,78.441,0.156,2.547,71.975,0.3176,0.0852,3
RD_7P,3997.071,3710.2966,78.659,0.153,2.538,71.618,0.3198,0.0892,3
RD_7P,3997.1472,3710.3684,79.234,0.151,2.527,71.359,0.3256,0.0929,3
RD_7P,3997.2234,3710.4402,79.592,0.149,2.517,71.304,0.3292,0.0956,3
RD_7P,3997.2996,3710.512,79.423,0.147,2.507,71.417,0.3275,0.0986,3
RD_7P,3997.3758,3710.5839,78.867,0.145,2.5,71.561,0.3219,0.1007,3
RD_7P,3997.452,3710.6557,78.263,0.145,2.494,71.66,0.3158,0.1026,3
RD_7P,3997.5282,3710.7275,77.898,0.147,2.491,71.742,0.3121,0.1034,3
RD_7P,3997.6044,3710.7993,77.841,0.15,2.488,71.837,0.3044,0.1045,3
RD_7P,3997.6806,3710.8711,77.929,0.154,2.487,71.909,0.2953,0.105,3
RD_7P,3997.7568,3710.9429,78.007,0.156,2.485,71.895,0.2868,0.1061,3
RD_7P,3997.833,3711.0148,78.095,0.156,2.484,71.799,0.2874,0.1067,3
RD_7P,3997.9092,3711.0866,78.337,0.154,2.484,71.689,0.2957,0.1068,3
RD_7P,3997.9854,3711.1584,78.784,0.151,2.486,71.631,0.3116,0.1058,3
RD_7P,3998.0616,3711.2302,79.188,0.148,2.489,71.623,0.3251,0.1045,3
RD_7P,3998.1378,3711.302,79.211,0.146,2.495,71.618,0.3254,0.1027,3
RD_7P,3998.214,3711.3738,78.539,0.147,2.501,71.589,0.3186,0.1008,3
RD_7P,3998.2902,3711.4457,77.146,0.149,2.505,71.536,0.3045,0.0999,3
RD_7P,3998.3664,3711.5175,75.307,0.151,2.506,71.466,0.2859,0.1003,3
RD_7P,3998.4426,3711.5893,73.441,0.154,2.505,71.39,0.2671,0.1016,3
RD_7P,3998.5188,3711.6611,71.815,0.154,2.502,71.303,0.2507,0.104,3
RD_7P,3998.595,3711.7329,70.351,0.153,2.499,71.169,0.2359,0.1073,3
RD_7P,3998.6712,3711.8047,68.803,0.15,2.498,70.966,0.2202,0.1102,3
RD_7P,3998.7474,3711.8766,67.126,0.147,2.497,70.735,0.2033,0.1134,3
RD_7P,3998.8236,3711.9484,65.5,0.143,2.496,70.555,0.1869,0.1166,3
RD_7P,3998.8998,3712.0202,64.194,0.139,2.494,70.486,0.1737,0.1187,3
RD_7P,3998.976,3712.092,63.291,0.136,2.491,70.51,0.1646,0.1201,3
RD_7P,3999.0522,3712.1638,62.698,0.134,2.486,70.536,0.1586,0.1213,3
RD_7P,3999.1284,3712.2356,62.337,0.133,2.48,70.521,0.1549,0.1223,3
RD_7P,3999.2046,3712.3074,62.201,0.134,2.475,70.512,0.1535,0.1225,3
RD_7P,3999.2808,3712.3793,62.358,0.136,2.471,70.585,0.1551,0.1221,3
RD_7P,3999.357,3712.4511,62.93,0.139,2.469,70.759,0.1609,0.121,3
RD_7P,3999.4332,3712.5229,64.003,0.142,2.47,70.945,0.1717,0.1188,3
RD_7P,3999.5094,3712.5947,65.364,0.143,2.472,70.988,0.1855,0.1165,3
RD_7P,3999.5856,3712.6665,66.522,0.143,2.476,70.827,0.1972,0.1144,3
RD_7P,3999.6618,3712.7383,66.913,0.141,2.481,70.585,0.2011,0.1131,3
RD_7P,3999.738,3712.8102,66.21,0.138,2.485,70.42,0.194,0.1136,3
RD_7P,3999.8142,3712.882,64.473,0.135,2.49,70.31,0.1765,0.1149,3
RD_7P,3999.8904,3712.9538,62.022,0.13,2.495,70.024,0.1517,0.1165,3
RD_7P,3999.9666,3713.0256,59.356,0.126,2.502,69.357,0.1248,0.1171,3
RD_7P,4000.0428,3713.0974,57.208,0.122,2.511,68.377,0.1031,0.1158,3
RD_7P,4000.119,3713.1692,56.159,0.118,2.523,67.369,0.0925,0.1118,3
RD_7P,4000.1952,3713.2411,56.406,0.117,2.537,66.552,0.095,0.1054,3
RD_7P,4000.2714,3713.3129,57.792,0.116,2.55,65.909,0.109,0.0973,3
RD_7P,4000.3476,3713.3847,60.022,0.116,2.559,65.329,0.1315,0.0898,3
RD_7P,4000.4238,3713.4565,62.703,0.118,2.561,64.863,0.1586,0.084,3
RD_7P,4000.5,3713.5283,65.484,0.121,2.554,64.733,0.1867,0.0814,3
RD_7P,4000.5762,3713.6001,68.088,0.127,2.542,65.13,0.213,0.0819,3
RD_7P,4000.6524,3713.6719,70.322,0.134,2.528,66.014,0.2356,0.0842,3
RD_7P,4000.7286,3713.7438,72.12,0.141,2.515,67.136,0.2462,0.089,3
RD_7P,4000.8048,3713.8156,73.42,0.147,2.506,68.209,0.2359,0.0941,3
RD_7P,4000.881,3713.8874,74.177,0.149,2.501,69.046,0.2387,0.097,3
RD_7P,4000.9572,3713.9592,74.652,0.148,2.499,69.59,0.2566,0.0979,3
RD_7P,4001.0334,3714.031,75.177,0.144,2.498,69.872,0.2793,0.0984,3
RD_7P,4001.1096,3714.1028,75.901,0.139,2.499,69.961,0.2919,0.0994,3
RD_7P,4001.1858,3714.1747,76.864,0.135,2.502,69.909,0.3017,0.0992,3
RD_7P,4001.262,3714.2465,78.113,0.131,2.506,69.744,0.3143,0.097,3
RD_7P,4001.3382,3714.3183,79.637,0.128,2.513,69.549,0.3297,0.0923,3
RD_7P,4001.4144,3714.3901,81.171,0.126,2.521,69.485,0.3452,0.0863,3
RD_7P,4001.4906,3714.4619,82.212,0.125,2.53,69.664,0.3538,0.0806,3
RD_7P,4001.5668,3714.5337,82.145,0.126,2.538,70.019,0.355,0.0758,3
RD_7P,4001.643,3714.6056,80.601,0.126,2.543,70.396,0.3394,0.074,3
RD_7P,4001.7192,3714.6774,77.64,0.127,2.544,70.687,0.3095,0.0754,3
RD_7P,4001.7954,3714.7492,73.712,0.128,2.54,70.906,0.2698,0.0802,3
RD_7P,4001.8716,3714.821,69.614,0.129,2.532,71.132,0.2284,0.0871,3
RD_7P,4001.9478,3714.8928,66.26,0.13,2.521,71.347,0.1945,0.095,3
RD_7P,4002.024,3714.9646,64.135,0.133,2.509,71.435,0.1731,0.1016,3
RD_7P,4002.1002,3715.0365,63.18,0.137,2.499,71.352,0.1634,0.1066,3
RD_7P,4002.1764,3715.1083,62.942,0.142,2.492,71.185,0.161,0.1097,3
RD_7P,4002.2526,3715.1801,62.93,0.146,2.49,71.042,0.1609,0.1109,3
RD_7P,4002.3288,3715.2519,62.774,0.148,2.49,70.955,0.1593,0.1116,3
RD_7P,4002.405,3715.3237,62.357,0.15,2.492,70.872,0.1551,0.1128,3
RD_7P,4002.4812,3715.3955,61.756,0.15,2.494,70.727,0.1491,0.1146,3
RD_7P,4002.5574,3715.4673,61.165,0.15,2.495,70.537,0.1431,0.1171,3
RD_7P,4002.6336,3715.5392,60.845,0.149,2.495,70.363,0.1398,0.1191,3
RD_7P,4002.7098,3715.611,60.994,0.148,2.494,70.25,0.1414,0.1201,3
RD_7P,4002.786,3715.6828,61.643,0.146,2.493,70.227,0.1479,0.1204,3
RD_7P,4002.8622,3715.7546,62.745,0.144,2.491,70.306,0.159,0.1197,3
RD_7P,4002.9384,3715.8264,64.152,0.141,2.491,70.453,0.1733,0.118,3
RD_7P,4003.0146,3715.8982,65.842,0.137,2.491,70.601,0.1903,0.1156,3
RD_7P,4003.0908,3715.9701,67.984,0.134,2.495,70.704,0.212,0.1113,3
RD_7P,4003.167,3716.0419,70.789,0.132,2.501,70.78,0.2403,0.1052,3
RD_7P,4003.2432,3716.1137,74.242,0.132,2.511,70.895,0.2752,0.0971,3
RD_7P,4003.3194,3716.1855,78.202,0.133,2.522,71.092,0.3152,0.0879,3
RD_7P,4003.3956,3716.2573,82.288,0.135,2.534,71.328,0.3564,0.0781,3
RD_7P,4003.4718,3716.3291,86.05,0.136,2.544,71.519,0.3663,0.0724,3
RD_7P,4003.548,3716.401,89.091,0.136,2.553,71.639,0.378,0.0672,3
RD_7P,4003.6242,3716.4728,91.318,0.135,2.56,71.738,0.3924,0.0633,3
RD_7P,4003.7004,3716.5446,92.726,0.132,2.566,71.849,0.4083,0.06,3
RD_7P,4003.7766,3716.6164,93.334,0.13,2.57,71.931,0.4232,0.0578,3
RD_7P,4003.8528,3716.6882,93.06,0.129,2.571,71.907,0.4285,0.0573,3
RD_7P,4003.929,3716.76,91.92,0.128,2.567,71.747,0.4202,0.0595,3
RD_7P,4004.0052,3716.8319,90.075,0.127,2.558,71.503,0.3981,0.0645,3
RD_7P,4004.0814,3716.9037,88.025,0.126,2.546,71.27,0.3635,0.0712,3
RD_7P,4004.1576,3716.9755,86.458,0.125,2.534,71.099,0.3324,0.0778,3
RD_7P,4004.2338,3717.0473,85.966,0.125,2.525,70.968,0.3107,0.0828,3
RD_7P,4004.31,3717.1191,86.65,0.125,2.521,70.848,0.2991,0.085,3
RD_7P,4004.3862,3717.1909,88.164,0.125,2.522,70.749,0.2976,0.0844,3
RD_7P,4004.4624,3717.2627,89.976,0.125,2.529,70.707,0.3082,0.0804,3
RD_7P,4004.5386,3717.3346,91.649,0.126,2.539,70.726,0.3249,0.0748,3
RD_7P,4004.6148,3717.4064,93.042,0.126,2.55,70.76,0.3471,0.0686,3
RD_7P,4004.691,3717.4782,94.347,0.127,2.56,70.756,0.3673,0.063,3
RD_7P,4004.7672,3717.55,95.835,0.128,2.568,70.726,0.3835,0.0585,3
RD_7P,4004.8434,3717.6218,97.732,0.129,2.574,70.721,0.3956,0.0552,3
RD_7P,4004.9196,3717.6936,99.973,0.13,2.578,70.778,0.4072,0.053,3
RD_7P,4004.9958,3717.7655,102.139,0.131,2.58,70.885,0.4112,0.0519,5
RD_7P,4005.072,3717.8373,103.821,0.132,2.581,71.005,0.4168,0.0514,5
RD_7P,4005.1482,3717.9091,104.864,0.133,2.582,71.117,0.4223,0.0509,5
RD_7P,4005.2244,3717.9809,105.284,0.134,2.583,71.236,0.4279,0.0504,5
RD_7P,4005.3006,3718.0527,105.27,0.136,2.585,71.375,0.4355,0.0493,5
RD_7P,4005.3768,3718.1245,105.225,0.14,2.589,71.514,0.4471,0.0472,5
RD_7P,4005.453,3718.1964,105.479,0.144,2.594,71.618,0.4607,0.0444,5
RD_7P,4005.5292,3718.2682,105.908,0.149,2.599,71.678,0.4743,0.0417,5
RD_7P,4005.6054,3718.34,105.819,0.151,2.603,71.708,0.4859,0.0395,5
RD_7P,4005.6816,3718.4118,104.448,0.152,2.604,71.713,0.4949,0.0391,5
RD_7P,4005.7578,3718.4836,101.538,0.15,2.601,71.677,0.5028,0.0409,5
RD_7P,4005.834,3718.5554,97.652,0.148,2.595,71.581,0.5048,0.0444,5
RD_7P,4005.9102,3718.6272,93.907,0.145,2.589,71.418,0.4738,0.0508,5
RD_7P,4005.9864,3718.6991,91.603,0.143,2.584,71.206,0.4505,0.0555,5
RD_7P,4006.0626,3718.7709,91.597,0.143,2.581,71.013,0.4505,0.057,5
RD_7P,4006.1388,3718.8427,93.796,0.144,2.583,70.931,0.4727,0.0536,5
RD_7P,4006.215,3718.9145,97.238,0.146,2.589,71.009,0.5075,0.0478,5
RD_7P,4006.2912,3718.9863,100.73,0.148,2.598,71.211,0.5153,0.0427,5
RD_7P,4006.3674,3719.0581,103.507,0.15,2.607,71.438,0.5263,0.0377,5
RD_7P,4006.4436,3719.13,105.456,0.151,2.616,71.618,0.544,0.0327,5
RD_7P,4006.5198,3719.2018,106.843,0.151,2.624,71.765,0.5635,0.0282,5
RD_7P,4006.596,3719.2736,108.117,0.15,2.629,71.922,0.5804,0.0254,5
RD_7P,4006.6722,3719.3454,109.603,0.148,2.631,72.091,0.5915,0.0243,5
RD_7P,4006.7484,3719.4172,111.115,0.146,2.629,72.212,0.5945,0.0255,5
RD_7P,4006.8246,3719.489,111.935,0.145,2.622,72.23,0.5842,0.0296,5
RD_7P,4006.9008,3719.5609,111.385,0.145,2.609,72.171,0.5582,0.0369,5
RD_7P,4006.977,3719.6327,109.191,0.145,2.592,72.145,0.5207,0.0463,5
RD_7P,4007.0532,3719.7045,105.551,0.146,2.574,72.252,0.4776,0.0562,5
RD_7P,4007.1294,3719.7763,101.125,0.147,2.558,72.472,0.4383,0.0651,5
RD_7P,4007.2056,3719.8481,96.849,0.147,2.547,72.633,0.4123,0.0712,5
RD_7P,4007.2818,3719.9199,93.512,0.145,2.542,72.573,0.4018,0.0739,5
RD_7P,4007.358,3719.9918,91.536,0.141,2.542,72.322,0.4018,0.0739,5
RD_7P,4007.4342,3720.0636,90.849,0.136,2.545,72.043,0.411,0.0723,5
RD_7P,4007.5104,3720.1354,91.102,0.13,2.549,71.842,0.4226,0.0701,5
RD_7P,4007.5866,3720.2072,91.999,0.125,2.552,71.67,0.4291,0.0684,5
RD_7P,4007.6628,3720.279,93.311,0.123,2.553,71.42,0.4249,0.0678,5
RD_7P,4007.739,3720.3508,94.608,0.122,2.554,71.123,0.4136,0.0671,5
RD_7P,4007.8152,3720.4226,95.531,0.123,2.556,70.986,0.4005,0.0658,5
RD_7P,4007.8914,3720.4945,96.097,0.124,2.56,71.119,0.3879,0.0633,5
RD_7P,4007.9676,3720.5663,96.438,0.124,2.567,71.359,0.3839,0.0591,5
RD_7P,4008.0438,3720.6381,96.644,0.124,2.574,71.472,0.3895,0.0551,5
RD_7P,4008.12,3720.7099,96.772,0.123,2.581,71.388,0.3996,0.0512,5
RD_7P,4008.1962,3720.7817,96.838,0.122,2.586,71.214,0.4122,0.0484,5
RD_7P,4008.2724,3720.8535,96.806,0.121,2.588,71.076,0.4197,0.0474,5
RD_7P,4008.3486,3720.9254,96.764,0.121,2.588,70.975,0.4203,0.0474,5
RD_7P,4008.4248,3720.9972,96.932,0.121,2.586,70.859,0.4162,0.0485,5
RD_7P,4008.501,3721.069,97.599,0.122,2.584,70.75,0.4092,0.0496,5
RD_7P,4008.5772,3721.1408,99.005,0.124,2.585,70.728,0.4077,0.049,5
RD_7P,4008.6534,3721.2126,100.988,0.127,2.588,70.809,0.4102,0.0472,5
RD_7P,4008.7296,3721.2844,102.798,0.129,2.593,70.94,0.4197,0.0445,5
RD_7P,4008.8058,3721.3563,103.66,0.132,2.597,71.083,0.4278,0.0422,5
RD_7P,4008.882,3721.4281,103.278,0.135,2.601,71.229,0.4388,0.04,5
RD_7P,4008.9582,3721.4999,101.975,0.138,2.602,71.365,0.4472,0.0396,5
RD_7P,4009.0344,3721.5717,100.579,0.14,2.601,71.444,0.4551,0.0403,5
RD_7P,4009.1106,3721.6435,99.948,0.141,2.6,71.46,0.4608,0.0409,5
RD_7P,4009.1868,3721.7153,100.325,0.14,2.597,71.475,0.4646,0.0427,5
RD_7P,4009.263,3721.7872,101.242,0.138,2.595,71.522,0.4712,0.044,5
RD_7P,4009.3392,3721.859,101.902,0.134,2.593,71.586,0.4778,0.0452,5
RD_7P,4009.4154,3721.9308,101.627,0.13,2.59,71.668,0.4795,0.0469,5
RD_7P,4009.4916,3722.0026,100.233,0.126,2.587,71.814,0.4777,0.0486,5
RD_7P,4009.5678,3722.0744,98.226,0.124,2.583,72.054,0.4676,0.0508,5
RD_7P,4009.644,3722.1462,96.293,0.123,2.579,72.343,0.4532,0.053,5
RD_7P,4009.7202,3722.218,94.841,0.124,2.575,72.59,0.4326,0.0551,5
RD_7P,4009.7964,3722.2899,93.794,0.126,2.569,72.802,0.4064,0.0583,5
RD_7P,4009.8726,3722.3617,92.921,0.13,2.563,73.072,0.3802,0.0614,5
RD_7P,4009.9488,3722.4335,92.021,0.133,2.557,73.359,0.3594,0.0647,5
RD_7P,4010.025,3722.5053,91.165,0.134,2.551,73.477,0.3429,0.0679,5
RD_7P,4010.1012,3722.5771,90.392,0.132,2.547,73.356,0.3367,0.0702,5
RD_7P,4010.1774,3722.6489,89.613,0.128,2.546,73.117,0.3409,0.0708,5
RD_7P,4010.2536,3722.7208,88.632,0.124,2.547,72.903,0.3553,0.0705,5
RD_7P,4010.3298,3722.7926,87.41,0.121,2.548,72.715,0.3688,0.0701,5
RD_7P,4010.406,3722.8644,86.076,0.12,2.549,72.391,0.3761,0.0696,5
RD_7P,4010.4822,3722.9362,84.871,0.12,2.545,71.885,0.3637,0.0717,5
RD_7P,4010.5584,3723.008,84.018,0.12,2.538,71.437,0.3373,0.0755,5
RD_7P,4010.6346,3723.0798,83.687,0.121,2.53,71.28,0.3071,0.0798,5
RD_7P,4010.7108,3723.1517,83.997,0.122,2.523,71.373,0.2814,0.0835,5
RD_7P,4010.787,3723.2235,85.03,0.124,2.521,71.506,0.2719,0.0845,5
RD_7P,4010.8632,3723.2953,86.685,0.127,2.524,71.526,0.277,0.0828,5
RD_7P,4010.9394,3723.3671,88.848,0.129,2.532,71.501,0.2931,0.0784,5
RD_7P,4011.0156,3723.4389,91.359,0.132,2.543,71.642,0.3178,0.0723,5
RD_7P,4011.0918,3723.5107,93.86,0.135,2.554,72.011,0.3436,0.0662,5
RD_7P,4011.168,3723.5826,95.893,0.138,2.562,72.445,0.3657,0.0618,5
RD_7P,4011.2442,3723.6544,97.111,0.14,2.567,72.79,0.3853,0.0592,5
RD_7P,4011.3204,3723.7262,97.542,0.142,2.57,73.012,0.3995,0.0576,5
RD_7P,4011.3966,3723.798,97.621,0.143,2.573,73.195,0.4151,0.0561,5
RD_7P,4011.4728,3723.8698,97.812,0.143,2.576,73.442,0.4317,0.0545,5
RD_7P,4011.549,3723.9416,98.304,0.141,2.58,73.711,0.4504,0.0524,5
RD_7P,4011.6252,3724.0134,99.048,0.139,2.583,73.827,0.4646,0.0508,5
RD_7P,4011.7014,3724.0853,99.97,0.137,2.585,73.696,0.4757,0.0498,5
RD_7P,4011.7776,3724.1571,100.782,0.137,2.585,73.482,0.4803,0.0498,5
RD_7P,4011.8538,3724.2289,100.972,0.137,2.586,73.414,0.4835,0.0493,5
RD_7P,4011.93,3724.3007,100.183,0.14,2.586,73.518,0.4788,0.0492,5
RD_7P,4012.0062,3724.3725,98.487,0.143,2.587,73.597,0.4738,0.0486,5
RD_7P,4012.0824,3724.4443,96.385,0.146,2.588,73.463,0.4687,0.048,5
RD_7P,4012.1586,3724.5162,94.5,0.147,2.588,73.17,0.4663,0.048,5
RD_7P,4012.2348,3724.588,93.339,0.148,2.587,72.974,0.4643,0.0486,5
RD_7P,4012.311,3724.6598,93.277,0.15,2.588,73.01,0.4674,0.0486,5
RD_7P,4012.3872,3724.7316,94.376,0.152,2.591,73.077,0.4785,0.0475,5
RD_7P,4012.4634,3724.8034,96.284,0.155,2.598,72.955,0.4978,0.0442,5
RD_7P,4012.5396,3724.8752,98.409,0.159,2.606,72.688,0.5193,0.0398,5
RD_7P,4012.6158,3724.9471,100.344,0.163,2.615,72.517,0.5388,0.0349,5
RD_7P,4012.692,3725.0189,102.117,0.168,2.621,72.684,0.5567,0.0315,5
RD_7P,4012.7682,3725.0907,104.053,0.172,2.624,73.222,0.5763,0.0294,5
RD_7P,4012.8444,3725.1625,106.491,0.177,2.623,73.911,0.5966,0.0291,5
RD_7P,4012.9206,3725.2343,109.465,0.18,2.62,74.542,0.6034,0.0309,5
RD_7P,4012.9968,3725.3061,112.676,0.181,2.617,75.071,0.6114,0.0327,5
RD_7P,4013.073,3725.378,115.812,0.181,2.614,75.48,0.6217,0.0344,5
RD_7P,4013.1492,3725.4498,118.482,0.178,2.61,75.725,0.629,0.0366,5
RD_7P,4013.2254,3725.5213,120.194,0.175,2.607,75.746,0.6392,0.0383,5
RD_7P,4013.3016,3725.5929,120.299,0.174,2.602,75.47,0.6425,0.0411,5
RD_7P,4013.3778,3725.6644,118.059,0.174,2.595,74.914,0.6348,0.0447,5
RD_7P,4013.454,3725.7359,112.815,0.174,2.586,74.213,0.6181,0.0496,2
RD_7P,4013.5302,3725.8074,104.414,0.174,2.574,73.485,0.5799,0.0569,2
RD_7P,4013.6064,3725.8789,93.645,0.172,2.56,72.799,0.4712,0.071,2
RD_7P,4013.6826,3725.9505,82.203,0.17,2.543,72.221,0.3556,0.0885,2
RD_7P,4013.7588,3726.022,72.034,0.168,2.525,71.808,0.2529,0.1064,2
RD_7P,4013.835,3726.0935,64.505,0.166,2.508,71.607,0.1768,0.1214,2
RD_7P,4013.9112,3726.165,59.802,0.164,2.496,71.636,0.1293,0.1316,2
RD_7P,4013.9874,3726.2366,57.223,0.163,2.49,71.765,0.1033,0.1365,2
RD_7P,4014.0636,3726.3081,55.878,0.163,2.49,71.849,0.0897,0.1374,2
RD_7P,4014.1398,3726.3796,55.061,0.164,2.494,72.029,0.0814,0.1362,2
RD_7P,4014.216,3726.4511,54.43,0.165,2.501,72.584,0.0751,0.1339,2
RD_7P,4014.2922,3726.5226,53.914,0.168,2.508,73.53,0.0698,0.1315,2
RD_7P,4014.3684,3726.5942,53.639,0.169,2.513,74.502,0.0671,0.1297,2
RD_7P,4014.4446,3726.6657,53.655,0.168,2.514,75.045,0.0672,0.1292,2
RD_7P,4014.5208,3726.7372,53.987,0.164,2.511,75.021,0.0706,0.13,2
RD_7P,4014.597,3726.8087,54.627,0.158,2.502,74.748,0.077,0.1326,2
RD_7P,4014.6732,3726.8803,55.556,0.152,2.49,74.559,0.0864,0.1363,2
RD_7P,4014.7494,3726.9518,56.572,0.147,2.477,74.309,0.0967,0.1402,2
RD_7P,4014.8256,3727.0233,57.445,0.145,2.465,73.678,0.1055,0.143,2
RD_7P,4014.9018,3727.0948,58.014,0.147,2.457,72.644,0.1113,0.1439,2
RD_7P,4014.978,3727.1663,58.37,0.15,2.451,71.566,0.1148,0.1434,2
RD_7P,4015.0542,3727.2379,58.675,0.154,2.447,70.888,0.1179,0.1418,2
RD_7P,4015.1304,3727.3094,59.053,0.156,2.445,70.743,0.1217,0.1397,2
RD_7P,4015.2066,3727.3809,59.405,0.155,2.444,70.848,0.1253,0.1381,2
RD_7P,4015.2828,3727.4524,59.516,0.15,2.444,70.928,0.1264,0.138,2
RD_7P,4015.359,3727.524,59.227,0.145,2.444,71.149,0.1235,0.1394,2
RD_7P,4015.4352,3727.5955,58.617,0.141,2.444,71.766,0.1173,0.1416,2
RD_7P,4015.5114,3727.667,57.873,0.14,2.445,72.773,0.1098,0.1435,2
RD_7P,4015.5876,3727.7385,57.271,0.14,2.446,74.02,0.1037,0.1441,2
RD_7P,4015.6638,3727.81,56.964,0.143,2.447,75.322,0.1006,0.1428,2
RD_7P,4015.74,3727.8816,56.826,0.146,2.448,76.5,0.0993,0.1405,2
RD_7P,4015.8162,3727.9531,56.534,0.148,2.448,77.329,0.0963,0.1388,2
RD_7P,4015.8924,3728.0246,55.884,0.149,2.447,77.668,0.0897,0.1388,2
RD_7P,4015.9686,3728.0961,54.993,0.149,2.446,77.752,0.0807,0.14,2
RD_7P,4016.0448,3728.1677,54.225,0.147,2.444,78.09,0.073,0.1421,2
RD_7P,4016.121,3728.2392,53.958,0.144,2.444,78.814,0.0703,0.1438,2
RD_7P,4016.1972,3728.3107,54.335,0.141,2.443,79.461,0.0741,0.1448,2
RD_7P,4016.2734,3728.3822,55.166,0.139,2.442,79.673,0.0825,0.1448,2
RD_7P,4016.3496,3728.4537,56.044,0.138,2.44,79.634,0.0914,0.1447,2
RD_7P,4016.4258,3728.5253,56.618,0.14,2.437,79.939,0.0972,0.1447,2
RD_7P,4016.502,3728.5968,56.704,0.144,2.435,80.926,0.098,0.1442,2
RD_7P,4016.5782,3728.6683,56.476,0.148,2.433,82.139,0.0957,0.1439,2
RD_7P,4016.6544,3728.7398,56.321,0.15,2.434,83.007,0.0942,0.1426,2
RD_7P,4016.7306,3728.8114,56.524,0.149,2.435,83.64,0.0962,0.1414,2
RD_7P,4016.8068,3728.8829,57.013,0.145,2.438,84.569,0.1011,0.1399,2
RD_7P,4016.883,3728.9544,57.511,0.141,2.442,85.888,0.1062,0.1392,2
RD_7P,4016.9592,3729.0259,57.709,0.137,2.445,86.975,0.1082,0.1397,2
RD_7P,4017.0354,3729.0974,57.479,0.135,2.448,86.965,0.1058,0.1403,2
RD_7P,4017.1116,3729.169,56.813,0.133,2.451,85.609,0.0991,0.1404,2
RD_7P,4017.1878,3729.2405,55.917,0.13,2.456,83.544,0.0901,0.1388,2
RD_7P,4017.264,3729.312,55.071,0.123,2.462,81.335,0.0815,0.1361,2
RD_7P,4017.3402,3729.3835,54.524,0.112,2.473,78.946,0.076,0.1313,2
RD_7P,4017.4164,3729.4551,54.304,0.099,2.49,76.275,0.0738,0.1246,2
RD_7P,4017.4926,3729.5266,54.202,0.087,2.514,73.728,0.0727,0.1161,2
RD_7P,4017.5688,3729.5981,53.863,0.08,2.545,72.095,0.0693,0.1055,2
RD_7P,4017.645,3729.6696,52.987,0.077,2.579,71.865,0,0,2
RD_7P,4017.7212,3729.7411,51.384,0.078,2.615,72.577,0,0,2
RD_7P,4017.7974,3729.8127,49.122,0.082,2.645,73.012,0,0,6
RD_7P,4017.8736,3729.8842,46.564,0.088,2.667,72.441,0,0,6
RD_7P,4017.9498,3729.9557,44.336,0.093,2.678,71.2,0,0,6
RD_7P,4018.026,3730.0272,43.006,0.098,2.679,69.935,0,0,6
RD_7P,4018.1022,3730.0988,42.859,0.101,2.674,68.836,0,0,6
RD_7P,4018.1784,3730.1703,43.892,0.103,2.666,67.834,0,0,6
RD_7P,4018.2546,3730.2418,45.853,0.105,2.658,67.275,0,0,6
RD_7P,4018.3308,3730.3133,48.363,0.108,2.648,67.995,0,0,6
RD_7P,4018.407,3730.3848,50.891,0.112,2.636,70.593,0,0,6
RD_7P,4018.4832,3730.4564,53.007,0.115,2.619,74.738,0,0,6
RD_7P,4018.5594,3730.5279,54.537,0.12,2.596,79.469,0,0,6
RD_7P,4018.6356,3730.5994,55.524,0.124,2.568,84.014,0,0,6
RD_7P,4018.7118,3730.6709,56.176,0.128,2.537,87.911,0,0,6
RD_7P,4018.788,3730.7425,56.813,0.13,2.509,90.651,0.0991,0.1028,6
RD_7P,4018.8642,3730.814,57.659,0.131,2.489,91.693,0.1077,0.1102,7
RD_7P,4018.9404,3730.8855,58.862,0.132,2.48,90.853,0.1198,0.1138,2
RD_7P,4019.0166,3730.957,60.578,0.134,2.483,88.505,0.1372,0.1128,2
RD_7P,4019.0928,3731.0286,63.007,0.135,2.493,85.336,0.1617,0.1084,2
RD_7P,4019.169,3731.1001,66.221,0.137,2.506,81.888,0.1942,0.1015,2
RD_7P,4019.2452,3731.1716,70.051,0.137,2.514,78.438,0.2328,0.0952,2
RD_7P,4019.3214,3731.2431,74.076,0.135,2.512,75.272,0.2735,0.0922,2
RD_7P,4019.3976,3731.3146,77.751,0.133,2.501,72.819,0.2777,0.0975,2
RD_7P,4019.4738,3731.3862,80.699,0.13,2.485,71.378,0.2503,0.1065,2
RD_7P,4019.55,3731.4577,82.678,0.127,2.471,70.832,0.2281,0.1143,2
RD_7P,4019.6262,3731.5292,83.551,0.125,2.462,70.753,0.2121,0.1193,2
RD_7P,4019.7024,3731.6007,83.311,0.125,2.461,70.759,0.205,0.1199,2
RD_7P,4019.7786,3731.6723,81.997,0.125,2.464,70.74,0.2039,0.1183,2
RD_7P,4019.8548,3731.7438,79.712,0.127,2.47,70.758,0.2061,0.115,2
RD_7P,4019.931,3731.8153,76.727,0.128,2.477,70.859,0.2094,0.1112,2
RD_7P,4020.0072,3731.8868,73.549,0.13,2.482,71.009,0.2115,0.1084,2
RD_7P,4020.0834,3731.9583,70.766,0.133,2.485,71.136,0.216,0.1067,2
RD_7P,4020.1596,3732.0299,68.777,0.134,2.486,71.208,0.218,0.1062,2
RD_7P,4020.2358,3732.1014,67.583,0.135,2.485,71.26,0.2079,0.1076,2
