WELL,MD,TVDSS,GR,NPHI,RHOZ,DT,VCL,PHIE,Deltaic_Facies
RD_2P_P,4006.8,3543.2856,49.3658,0.1139,2.6121,61.0166,0.0875,0.0978,10
RD_2P_P,4006.95,3543.3843,50.5523,0.1255,2.5596,64.8076,0.0961,0.1141,10
RD_2P_P,4007.1,3543.483,51.0735,0.1341,2.4968,69.313,0.1236,0.1253,10
RD_2P_P,4007.25,3543.5816,54.4255,0.1424,2.4686,73.3226,0.1775,0.1319,10
RD_2P_P,4007.4,3543.6803,60.1267,0.1631,2.4654,75.0099,0.2255,0.1417,10
RD_2P_P,4007.55,3543.779,64.011,0.1874,2.4687,76.0343,0.2535,0.1542,10
RD_2P_P,4007.7,3543.8776,66.1762,0.2082,2.4655,76.4881,0.253,0.1621,10
RD_2P_P,4007.85,3543.9763,65.3118,0.2106,2.4502,76.63,0.2515,0.1614,10
RD_2P_P,4008,3544.075,65.7816,0.1972,2.4198,77.7995,0.2181,0.1649,10
RD_2P_P,4008.15,3544.1736,65.1934,0.1822,2.3885,77.6785,0.1169,0.1734,10
RD_2P_P,4008.3,3544.2723,63.6529,0.162,2.3706,77.4058,0.0847,0.1715,9
RD_2P_P,4008.45,3544.3709,67.9688,0.1546,2.3772,76.2521,0.18,0.147,5
RD_2P_P,4008.6,3544.4696,77.0056,0.1559,2.4283,74.4411,0.3949,0.1043,5
RD_2P_P,4008.75,3544.5683,98.6266,0.1711,2.5064,73.617,0.6833,0.044,5
RD_2P_P,4008.9,3544.6669,112.2979,0.1921,2.6057,73.2216,0.8397,0.0067,5
RD_2P_P,4009.05,3544.7656,124.9544,0.1971,2.6597,72.3561,0.8458,0.0042,5
RD_2P_P,4009.2,3544.8643,121.3404,0.1892,2.6766,71.8945,0.7277,0.0196,5
RD_2P_P,4009.35,3544.9629,115.1062,0.168,2.6469,72.373,0.6539,0.0302,5
RD_2P_P,4009.5,3545.0616,113.1516,0.1606,2.6284,72.6518,0.653,0.0329,5
RD_2P_P,4009.65,3545.1603,111.4514,0.1669,2.6224,72.1345,0.6597,0.0347,5
RD_2P_P,4009.8,3545.2589,113.1377,0.1762,2.6349,72.0089,0.721,0.0283,5
RD_2P_P,4009.95,3545.3576,111.1914,0.1757,2.6494,71.6379,0.7439,0.0204,5
RD_2P_P,4010.1,3545.4563,111.3986,0.1759,2.6628,72.7836,0.7466,0.0143,5
RD_2P_P,4010.25,3545.5549,118.5481,0.1774,2.6701,73.9824,0.8023,0.0082,5
RD_2P_P,4010.4,3545.6536,114.6674,0.1934,2.6824,74.7701,0.7817,0.0122,5
RD_2P_P,4010.55,3545.7523,117.1811,0.2038,2.6787,75.0746,0.8107,0.0072,5
RD_2P_P,4010.7,3545.8509,121.1909,0.2033,2.6664,75.0426,0.8523,0.003,5
RD_2P_P,4010.85,3545.9496,128.0742,0.2005,2.658,75.029,0.8655,0.0022,5
RD_2P_P,4011,3546.0483,132.6657,0.2029,2.6637,74.88,0.8869,0.0013,5
RD_2P_P,4011.15,3546.1469,124.8784,0.1993,2.6649,74.6901,0.8742,0.0018,5
RD_2P_P,4011.3,3546.2456,121.4861,0.1979,2.6559,74.2499,0.8431,0.0042,5
RD_2P_P,4011.45,3546.3443,114.9714,0.1908,2.6571,73.9931,0.7836,0.0126,5
RD_2P_P,4011.6,3546.4429,114.3395,0.1935,2.6639,73.88,0.7852,0.0119,5
RD_2P_P,4011.75,3546.5416,118.3434,0.1945,2.6739,73.6312,0.8189,0.0064,5
RD_2P_P,4011.9,3546.6403,117.4863,0.1961,2.6671,73.5189,0.8163,0.0065,5
RD_2P_P,4012.05,3546.7389,119.5784,0.1976,2.6764,73.6596,0.83,0.005,5
RD_2P_P,4012.2,3546.8376,117.8437,0.1941,2.6887,73.4332,0.8101,0.007,5
RD_2P_P,4012.35,3546.9363,115.6168,0.1891,2.6919,73.4094,0.7836,0.0094,5
RD_2P_P,4012.5,3547.0349,112.6263,0.1847,2.6813,72.9993,0.7403,0.0155,5
RD_2P_P,4012.65,3547.1336,105.9867,0.1779,2.6632,72.5009,0.6832,0.0226,5
RD_2P_P,4012.8,3547.2315,104.2376,0.1711,2.6604,71.9172,0.669,0.0205,5
RD_2P_P,4012.95,3547.3276,104.1775,0.1627,2.661,71.3394,0.6709,0.0174,5
RD_2P_P,4013.1,3547.4236,107.343,0.1573,2.6539,71.2232,0.6805,0.0201,5
RD_2P_P,4013.25,3547.5197,107.5269,0.1654,2.6389,71.1609,0.6746,0.0307,5
RD_2P_P,4013.4,3547.6157,102.223,0.1774,2.6171,71.4851,0.6155,0.046,5
RD_2P_P,4013.55,3547.7118,94.0437,0.1762,2.5966,72.1416,0.5402,0.055,5
RD_2P_P,4013.7,3547.8078,89.128,0.1577,2.5921,70.4786,0.5178,0.0502,5
RD_2P_P,4013.85,3547.9039,91.5884,0.15,2.6114,70.0015,0.5788,0.0361,5
RD_2P_P,4014,3547.9999,101.8486,0.1625,2.6423,70.3288,0.6921,0.0206,5
RD_2P_P,4014.15,3548.096,112.5686,0.1798,2.6684,70.8117,0.7845,0.01,5
RD_2P_P,4014.3,3548.192,118.7134,0.1859,2.6734,72.0405,0.8155,0.0067,5
RD_2P_P,4014.45,3548.2881,118.169,0.1871,2.6684,73.1243,0.8144,0.0069,5
RD_2P_P,4014.6,3548.3841,117.7324,0.1906,2.6619,73.675,0.8045,0.0083,5
RD_2P_P,4014.75,3548.4802,116.7739,0.1824,2.6578,73.6684,0.7575,0.0127,5
RD_2P_P,4014.9,3548.5762,114.6318,0.1641,2.6552,73.1937,0.6758,0.0184,5
RD_2P_P,4015.05,3548.6722,107.4611,0.1474,2.6454,72.479,0.6066,0.0247,5
RD_2P_P,4015.2,3548.7683,100.6269,0.1414,2.6312,71.6999,0.5773,0.0321,5
RD_2P_P,4015.35,3548.8643,102.39,0.1463,2.6193,70.6674,0.5935,0.0356,5
RD_2P_P,4015.5,3548.9604,106.2985,0.1551,2.619,69.9762,0.6377,0.0332,5
RD_2P_P,4015.65,3549.0564,108.7959,0.1638,2.6283,70.5235,0.6677,0.0287,5
RD_2P_P,4015.8,3549.1525,104.5782,0.1657,2.6382,71.3886,0.665,0.0271,5
RD_2P_P,4015.95,3549.2485,105.5772,0.1642,2.6385,71.3209,0.6495,0.0288,5
RD_2P_P,4016.1,3549.3446,110.0986,0.158,2.6302,70.4757,0.6306,0.0313,5
RD_2P_P,4016.25,3549.4406,113.3892,0.1556,2.6261,69.9334,0.6031,0.0337,5
RD_2P_P,4016.4,3549.5367,108.6263,0.1499,2.6211,69.9791,0.5855,0.0334,5
RD_2P_P,4016.55,3549.6327,102.0847,0.146,2.6237,70.4953,0.5861,0.0317,5
RD_2P_P,4016.7,3549.7288,100.2446,0.1457,2.6266,71.0206,0.6125,0.03,5
RD_2P_P,4016.85,3549.8248,102.5764,0.1527,2.6301,71.4006,0.6584,0.0287,5
RD_2P_P,4017,3549.9209,106.4338,0.1661,2.6352,71.3139,0.6937,0.0281,5
RD_2P_P,4017.15,3550.0169,107.095,0.1785,2.6376,71.6869,0.7326,0.0238,5
RD_2P_P,4017.3,3550.1129,111.5208,0.1802,2.643,71.685,0.7218,0.0255,5
RD_2P_P,4017.45,3550.209,112.9178,0.1728,2.6376,71.7624,0.685,0.0277,5
RD_2P_P,4017.6,3550.305,118.4152,0.1645,2.634,72.1916,0.695,0.0245,5
RD_2P_P,4017.75,3550.4011,114.4171,0.166,2.6418,72.3898,0.7436,0.0164,5
RD_2P_P,4017.9,3550.4971,114.3483,0.1734,2.6596,72.6913,0.7417,0.0129,5
RD_2P_P,4018.05,3550.5932,110.6484,0.1761,2.6689,72.8054,0.7682,0.0139,5
RD_2P_P,4018.2,3550.6892,115.048,0.184,2.6573,72.7184,0.7551,0.0195,5
RD_2P_P,4018.35,3550.7853,119.0175,0.1795,2.642,72.8988,0.7837,0.012,5
RD_2P_P,4018.5,3550.8813,123.0167,0.187,2.6458,73.0058,0.8014,0.0083,5
RD_2P_P,4018.65,3550.9774,122.0529,0.1823,2.6609,72.856,0.8024,0.006,5
RD_2P_P,4018.8,3551.0734,121.4308,0.1752,2.6739,72.8902,0.7343,0.0084,5
RD_2P_P,4018.95,3551.1695,120.3642,0.1589,2.6673,73.2158,0.6928,0.0137,5
RD_2P_P,4019.1,3551.2655,114.833,0.1506,2.6476,72.1978,0.6539,0.0193,5
RD_2P_P,4019.25,3551.3616,111.428,0.1492,2.6318,71.6437,0.6137,0.0282,5
RD_2P_P,4019.4,3551.4576,106.9346,0.1535,2.6333,70.9416,0.6318,0.0279,5
RD_2P_P,4019.55,3551.5536,107.28,0.1461,2.6474,70.5196,0.6342,0.0194,5
RD_2P_P,4019.7,3551.6497,104.9116,0.1515,2.658,70.0887,0.6751,0.0139,5
RD_2P_P,4019.85,3551.7457,101.7265,0.151,2.6573,69.5957,0.6433,0.0167,5
RD_2P_P,4020,3551.8418,104.8539,0.1556,2.6498,70.0975,0.6738,0.0187,5
RD_2P_P,4020.15,3551.9378,105.4867,0.1519,2.6516,71.0528,0.6696,0.0173,5
RD_2P_P,4020.3,3552.0339,115.0161,0.1652,2.6559,71.3246,0.7262,0.0156,5
RD_2P_P,4020.45,3552.1299,118.7807,0.164,2.6573,71.2123,0.7229,0.0154,5
RD_2P_P,4020.6,3552.226,123.9867,0.1649,2.6464,70.8868,0.6977,0.022,5
RD_2P_P,4020.75,3552.322,121.9487,0.158,2.6307,71.0144,0.6436,0.0301,5
RD_2P_P,4020.9,3552.4181,117.1862,0.1611,2.6243,71.1577,0.6477,0.0331,5
RD_2P_P,4021.05,3552.5141,113.7637,0.1695,2.6276,70.7958,0.6784,0.0318,5
RD_2P_P,4021.2,3552.6102,112.8538,0.1646,2.629,70.6008,0.6637,0.0315,5
RD_2P_P,4021.35,3552.7062,115.5823,0.1649,2.6238,70.2628,0.6605,0.034,5
RD_2P_P,4021.5,3552.8023,111.9891,0.1721,2.6232,70.2034,0.6894,0.0336,5
RD_2P_P,4021.65,3552.8983,109.8267,0.1821,2.6347,70.6098,0.7149,0.0297,5
RD_2P_P,4021.8,3552.9943,107.6655,0.1852,2.6474,70.5671,0.709,0.0269,5
RD_2P_P,4021.95,3553.0904,110,0.1728,2.6492,71.4475,0.7151,0.0233,5
RD_2P_P,4022.1,3553.1864,111.3726,0.1714,2.6367,71.566,0.6925,0.0294,5
RD_2P_P,4022.25,3553.2825,109.4332,0.1661,2.6195,71.5912,0.6443,0.0367,5
RD_2P_P,4022.4,3553.3785,108.2254,0.1619,2.6165,71.3398,0.632,0.0365,5
RD_2P_P,4022.55,3553.4746,106.5,0.1612,2.6238,71.6855,0.6561,0.0302,5
RD_2P_P,4022.7,3553.5706,107.0349,0.168,2.6471,71.8807,0.7003,0.022,5
RD_2P_P,4022.85,3553.6667,109.918,0.1728,2.6503,72.1627,0.7194,0.0203,5
RD_2P_P,4023,3553.7627,111.2412,0.1647,2.6475,72.0429,0.6802,0.0231,5
RD_2P_P,4023.15,3553.8588,110.6705,0.1542,2.6339,71.7718,0.6379,0.0291,5
RD_2P_P,4023.3,3553.9548,106.1642,0.1618,2.6287,70.782,0.6536,0.0325,5
RD_2P_P,4023.45,3554.0509,104.9129,0.1804,2.6361,70.4028,0.6791,0.0354,5
RD_2P_P,4023.6,3554.1469,105.5376,0.1947,2.6441,71.1792,0.6802,0.0397,5
RD_2P_P,4023.75,3554.243,104.8897,0.1958,2.6367,72.0422,0.6511,0.0452,5
RD_2P_P,4023.9,3554.339,99.7944,0.1854,2.6099,71.7008,0.5878,0.0548,4
RD_2P_P,4024.05,3554.435,93.0132,0.1721,2.5805,71.0717,0.5203,0.0645,3
RD_2P_P,4024.2,3554.5311,91.5404,0.1584,2.5628,70.4142,0.4635,0.0694,3
RD_2P_P,4024.35,3554.6271,90.6222,0.1461,2.5564,70.1805,0.4286,0.0696,3
RD_2P_P,4024.5,3554.7232,89.4844,0.1403,2.559,70.5554,0.4341,0.0663,3
RD_2P_P,4024.65,3554.8192,88.0718,0.145,2.5703,69.939,0.4593,0.0623,3
RD_2P_P,4024.8,3554.9153,85.7874,0.1539,2.5817,69.2209,0.4743,0.0611,3
RD_2P_P,4024.95,3555.0113,86.3601,0.1594,2.5836,68.9039,0.4861,0.0619,3
RD_2P_P,4025.1,3555.1074,87.7894,0.1608,2.579,68.6049,0.5109,0.0627,3
RD_2P_P,4025.25,3555.2034,90.6924,0.1652,2.5754,69.2587,0.5462,0.0652,3
RD_2P_P,4025.4,3555.2995,94.7971,0.1777,2.5679,69.9722,0.5512,0.0695,3
RD_2P_P,4025.55,3555.3955,96.7737,0.1746,2.5571,70.4221,0.4865,0.0714,3
RD_2P_P,4025.7,3555.4916,93.8613,0.1509,2.5548,70.8643,0.401,0.0655,4
RD_2P_P,4025.85,3555.5876,86.9587,0.1234,2.5679,70.5346,0.2716,0.0435,6
RD_2P_P,4026,3555.6837,74.9932,0.1004,2.5901,68.9774,0.074,0.0114,6
RD_2P_P,4026.15,3555.7797,70.3555,0.0899,2.6052,66.2628,0,0,6
RD_2P_P,4026.3,3555.8757,61.4174,0.087,2.6128,63.0016,0.0492,0.0157,5
RD_2P_P,4026.45,3555.9718,61.5701,0.1051,2.6159,61.5329,0.2225,0.0595,3
RD_2P_P,4026.6,3556.0678,68.0663,0.1375,2.6037,63.5949,0.3867,0.073,3
RD_2P_P,4026.75,3556.1639,81.3772,0.1609,2.5807,67.7696,0.4706,0.0707,3
RD_2P_P,4026.9,3556.2599,87.872,0.1673,2.5707,69.9741,0.4931,0.0647,3
RD_2P_P,4027.05,3556.356,91.1511,0.1536,2.5701,70.4032,0.4895,0.055,3
RD_2P_P,4027.2,3556.452,91.4353,0.1419,2.5876,69.5444,0.4885,0.0467,5
RD_2P_P,4027.35,3556.5481,94.5356,0.1348,2.5999,69.0691,0.5333,0.0374,5
RD_2P_P,4027.5,3556.6441,97.1626,0.1391,2.6175,69.6156,0.5976,0.0301,5
RD_2P_P,4027.65,3556.7402,102.0446,0.1486,2.6306,70.0349,0.6659,0.022,5
RD_2P_P,4027.8,3556.8362,110.3545,0.1577,2.6458,69.7972,0.7145,0.0125,5
RD_2P_P,4027.95,3556.9323,112.2571,0.1596,2.6634,69.9349,0.6865,0.0126,5
RD_2P_P,4028.1,3557.0283,110.3771,0.1517,2.66,69.7458,0.6187,0.0216,5
RD_2P_P,4028.25,3557.1244,104.8022,0.1437,2.6417,69.9351,0.551,0.0308,5
RD_2P_P,4028.4,3557.2204,99.8884,0.1358,2.6245,69.7399,0.5722,0.0291,5
RD_2P_P,4028.55,3557.3164,105.1053,0.1405,2.6298,69.4178,0.579,0.029,5
RD_2P_P,4028.7,3557.4125,104.1915,0.1433,2.6298,69.4995,0.5848,0.0291,5
RD_2P_P,4028.85,3557.5085,105.8754,0.1495,2.6296,68.9611,0.6079,0.0297,5
RD_2P_P,4029,3557.6046,103.8277,0.1448,2.6304,69.4981,0.5919,0.0289,5
RD_2P_P,4029.15,3557.7006,101.9823,0.1523,2.6492,69.1449,0.6445,0.0201,5
RD_2P_P,4029.3,3557.7967,102.2329,0.1506,2.6491,69.5431,0.6454,0.0196,5
RD_2P_P,4029.45,3557.8927,94.4597,0.154,2.643,70.021,0.5654,0.0296,5
RD_2P_P,4029.6,3557.9888,97.4842,0.1457,2.6346,70.3319,0.5983,0.0272,5
RD_2P_P,4029.75,3558.0848,100.4729,0.1522,2.6393,70.743,0.6311,0.025,5
RD_2P_P,4029.9,3558.1809,103.4883,0.1573,2.6447,70.6128,0.6619,0.0222,5
RD_2P_P,4030.05,3558.2769,110.4388,0.1561,2.6468,70.7808,0.6725,0.0203,5
RD_2P_P,4030.2,3558.373,115.7072,0.1601,2.6485,70.753,0.6873,0.0196,5
RD_2P_P,4030.35,3558.469,115.2766,0.1542,2.647,70.3432,0.6644,0.021,5
RD_2P_P,4030.5,3558.565,111.7723,0.1604,2.6356,70.4143,0.6573,0.0276,5
RD_2P_P,4030.65,3558.6611,104.3454,0.1546,2.6269,69.9846,0.6195,0.0324,5
RD_2P_P,4030.8,3558.7571,105.549,0.1551,2.6181,69.949,0.6078,0.0354,5
RD_2P_P,4030.95,3558.8532,106.5614,0.153,2.6282,69.2906,0.6246,0.0291,5
RD_2P_P,4031.1,3558.9492,105.8963,0.1522,2.6421,69.2544,0.6464,0.0213,5
RD_2P_P,4031.25,3559.0453,102.8056,0.152,2.6596,69.1416,0.645,0.0152,5
RD_2P_P,4031.4,3559.1413,101.5414,0.1503,2.6655,69.5761,0.6423,0.0134,5
RD_2P_P,4031.55,3559.2374,102.2815,0.1529,2.6654,69.8728,0.6586,0.013,5
RD_2P_P,4031.7,3559.3334,109.2117,0.1539,2.6645,69.8473,0.6882,0.0116,5
RD_2P_P,4031.85,3559.4295,111.1147,0.1534,2.661,69.8262,0.6902,0.0131,5
RD_2P_P,4032,3559.5255,108.4559,0.1548,2.6557,70.2623,0.6777,0.0172,5
RD_2P_P,4032.15,3559.6216,104.4287,0.1546,2.6446,70.6482,0.6438,0.0251,5
RD_2P_P,4032.3,3559.7176,104.4261,0.1523,2.6253,70.2852,0.5954,0.0357,5
RD_2P_P,4032.45,3559.8137,105.5111,0.1513,2.6074,69.8531,0.5599,0.0431,5
RD_2P_P,4032.6,3559.9097,104.6616,0.1483,2.6031,69.9034,0.5507,0.043,5
RD_2P_P,4032.75,3560.0057,98.3424,0.1486,2.6116,69.8007,0.5551,0.0397,5
RD_2P_P,4032.9,3560.1018,93.395,0.1457,2.6154,69.462,0.5262,0.0402,5
RD_2P_P,4033.05,3560.1978,87.4599,0.1417,2.6132,69.646,0.4673,0.0452,5
RD_2P_P,4033.2,3560.2939,82.6449,0.1434,2.6166,69.9108,0.4445,0.0466,5
RD_2P_P,4033.35,3560.3899,84.1295,0.1477,2.6379,70.2078,0.4894,0.0389,5
RD_2P_P,4033.5,3560.486,91.4824,0.1526,2.6564,70.6986,0.5681,0.0282,5
RD_2P_P,4033.65,3560.582,98.6755,0.1595,2.6594,71.0043,0.6128,0.0255,5
RD_2P_P,4033.8,3560.6781,99.4298,0.1653,2.6519,71.1339,0.6007,0.0315,5
RD_2P_P,4033.95,3560.7741,96.3318,0.1667,2.6416,70.9542,0.5825,0.0338,5
RD_2P_P,4034.1,3560.8702,95.9458,0.1587,2.6411,70.7536,0.5937,0.0282,5
RD_2P_P,4034.25,3560.9662,98.4738,0.1483,2.6426,70.6299,0.6032,0.0249,5
RD_2P_P,4034.4,3561.0623,98.2035,0.1476,2.6401,70.3632,0.5847,0.029,5
RD_2P_P,4034.55,3561.1583,95.1119,0.15,2.6325,70.1344,0.5682,0.0347,5
RD_2P_P,4034.7,3561.2544,94.5643,0.1512,2.6213,69.6877,0.5761,0.0356,5
RD_2P_P,4034.85,3561.3504,96.2637,0.1507,2.6229,69.4594,0.5968,0.0314,5
RD_2P_P,4035,3561.4464,98.2486,0.1539,2.6351,69.5398,0.6112,0.0272,5
RD_2P_P,4035.15,3561.5425,99.2932,0.1604,2.6468,69.3118,0.6113,0.0253,5
RD_2P_P,4035.3,3561.6385,98.5288,0.1556,2.6471,69.1573,0.6193,0.025,5
RD_2P_P,4035.45,3561.7346,100.197,0.1541,2.642,69.2604,0.6171,0.0267,5
RD_2P_P,4035.6,3561.8306,99.0179,0.155,2.6405,69.4991,0.5988,0.0318,5
RD_2P_P,4035.75,3561.9267,97.0897,0.1658,2.6414,70.0531,0.5766,0.0373,5
RD_2P_P,4035.9,3562.0227,95.0356,0.1669,2.6362,70.0637,0.5641,0.0387,5
RD_2P_P,4036.05,3562.1188,94.1558,0.1621,2.6315,69.7326,0.5899,0.035,5
RD_2P_P,4036.2,3562.2148,98.22,0.1581,2.6283,69.8966,0.6234,0.0297,5
RD_2P_P,4036.35,3562.3109,104.1718,0.1539,2.6324,69.8374,0.6256,0.0273,5
RD_2P_P,4036.5,3562.4069,107.4133,0.1505,2.6346,69.6855,0.6397,0.03,5
RD_2P_P,4036.65,3562.503,104.9364,0.1592,2.6288,70.3424,0.6437,0.0359,5
RD_2P_P,4036.8,3562.599,101.9865,0.1683,2.6201,69.97,0.6032,0.0411,5
RD_2P_P,4036.95,3562.6951,97.2286,0.1725,2.6198,70.32,0.5842,0.0399,5
RD_2P_P,4037.1,3562.7911,96.0684,0.1642,2.6228,70.2527,0.6193,0.0365,5
RD_2P_P,4037.25,3562.8871,100.2159,0.1651,2.624,70.1804,0.6557,0.0378,5
RD_2P_P,4037.4,3562.9832,103.9775,0.1704,2.6167,70.3266,0.6806,0.0369,5
RD_2P_P,4037.55,3563.0792,109.7556,0.1762,2.6204,70.2321,0.6762,0.0333,5
RD_2P_P,4037.7,3563.1753,104.6534,0.181,2.6336,70.2713,0.7345,0.0248,5
RD_2P_P,4037.85,3563.2713,111.2803,0.1828,2.6447,71.0959,0.7587,0.0178,5
RD_2P_P,4038,3563.3674,118.3892,0.1751,2.6538,71.4121,0.7526,0.0164,5
RD_2P_P,4038.15,3563.4634,122.943,0.1694,2.6565,71.7664,0.7441,0.0155,5
RD_2P_P,4038.3,3563.5595,116.6269,0.17,2.6501,71.9411,0.7328,0.0189,5
RD_2P_P,4038.45,3563.6555,111.8082,0.1772,2.6453,71.7699,0.7492,0.0208,5
RD_2P_P,4038.6,3563.7516,112.42,0.1785,2.6373,72.3029,0.7371,0.0252,5
RD_2P_P,4038.75,3563.8476,116.318,0.1714,2.637,71.0985,0.7081,0.0268,5
RD_2P_P,4038.9,3563.9437,110.5371,0.1633,2.6188,69.6277,0.6372,0.0366,5
RD_2P_P,4039.05,3564.0397,98.6637,0.1575,2.6171,68.9638,0.6005,0.038,5
RD_2P_P,4039.2,3564.1358,90.0808,0.1559,2.6207,68.3728,0.5112,0.0443,5
RD_2P_P,4039.35,3564.2318,82.0503,0.1654,2.6238,68.8621,0.4285,0.0661,5
RD_2P_P,4039.5,3564.3278,79.567,0.1592,2.6371,69.1111,0.3962,0.0648,5
RD_2P_P,4039.65,3564.4239,72.0556,0.1515,2.6601,68.4783,0.3184,0.0686,5
RD_2P_P,4039.8,3564.5199,68.0425,0.1314,2.6802,67.2003,0.2755,0.0588,5
RD_2P_P,4039.95,3564.616,64.7231,0.1211,2.6552,65.4937,0.2483,0.0598,5
RD_2P_P,4040.1,3564.712,67.1537,0.1139,2.5959,63.9498,0.2713,0.0636,5
RD_2P_P,4040.25,3564.8081,72.8726,0.1164,2.5427,64.6709,0.2821,0.0782,3
RD_2P_P,4040.4,3564.9041,72.1651,0.1283,2.5423,67.2067,0.3025,0.0821,3
RD_2P_P,4040.55,3565.0002,66.8224,0.1453,2.5688,69.4208,0.2525,0.0942,3
RD_2P_P,4040.7,3565.0962,60.3878,0.1519,2.5999,69.5385,0.1982,0.102,3
RD_2P_P,4040.85,3565.1923,60.4211,0.145,2.6049,68.0606,0.2114,0.0912,3
RD_2P_P,4041,3565.2879,65.5325,0.1322,2.6131,66.0624,0.2676,0.0698,3
RD_2P_P,4041.15,3565.383,70.8865,0.13,2.6319,66.7483,0.3332,0.0546,3
RD_2P_P,4041.3,3565.4781,78.569,0.1349,2.6375,68.2226,0.4066,0.0468,3
RD_2P_P,4041.45,3565.5732,82.9732,0.1468,2.6216,70.5112,0.4421,0.0535,3
RD_2P_P,4041.6,3565.6683,83.4853,0.1546,2.5852,71.7376,0.4382,0.0669,3
RD_2P_P,4041.75,3565.7634,81.2128,0.1581,2.5573,71.9644,0.4225,0.0747,3
RD_2P_P,4041.9,3565.8585,81.3595,0.1554,2.5607,71.6909,0.4397,0.0694,3
RD_2P_P,4042.05,3565.9536,85.87,0.1497,2.5744,71.6165,0.4808,0.0598,3
RD_2P_P,4042.2,3566.0487,92.7455,0.1475,2.5836,70.9341,0.4963,0.0578,3
RD_2P_P,4042.35,3566.1438,96.5139,0.1502,2.5735,70.5973,0.4829,0.0636,3
RD_2P_P,4042.5,3566.2389,94.8126,0.1519,2.5628,70.6473,0.4714,0.0655,3
RD_2P_P,4042.65,3566.334,88.899,0.1496,2.5723,70.2253,0.4756,0.0596,3
RD_2P_P,4042.8,3566.429,86.9414,0.1471,2.588,70.318,0.4956,0.053,3
RD_2P_P,4042.95,3566.5241,93.0682,0.1473,2.5938,70.8006,0.5042,0.0551,3
RD_2P_P,4043.1,3566.6192,98.31,0.1511,2.5759,71.1507,0.4592,0.0682,3
RD_2P_P,4043.25,3566.7143,94.8865,0.1478,2.5449,71.2545,0.3825,0.0834,3
RD_2P_P,4043.4,3566.8094,83.1011,0.142,2.5217,71.2361,0.3261,0.0924,3
RD_2P_P,4043.55,3566.9045,75.1051,0.1377,2.5118,71.1565,0.3159,0.0918,3
RD_2P_P,4043.7,3566.9996,75.2624,0.1355,2.5223,70.9529,0.3488,0.082,3
RD_2P_P,4043.85,3567.0947,77.0763,0.1356,2.5455,70.8975,0.3622,0.0716,3
RD_2P_P,4044,3567.1898,75.5783,0.134,2.5704,70.7876,0.3321,0.0666,3
RD_2P_P,4044.15,3567.2849,71.1663,0.1352,2.5901,70.6886,0.3235,0.0619,4
RD_2P_P,4044.3,3567.38,72.6392,0.1332,2.6039,70.5854,0.3891,0.0503,5
RD_2P_P,4044.45,3567.4751,81.5578,0.1374,2.6242,70.3892,0.5295,0.0336,5
RD_2P_P,4044.6,3567.5702,97.8147,0.1504,2.6412,70.5338,0.6726,0.0207,5
RD_2P_P,4044.75,3567.6653,113.303,0.1674,2.6483,70.663,0.7502,0.0162,5
RD_2P_P,4044.9,3567.7604,124.7956,0.1819,2.6456,71.2169,0.7769,0.0146,5
RD_2P_P,4045.05,3567.8555,126.1114,0.1854,2.6445,72.0982,0.8068,0.0089,5
RD_2P_P,4045.2,3567.9506,120.6503,0.1948,2.6491,72.1451,0.7901,0.0106,5
RD_2P_P,4045.35,3568.0457,114.3158,0.1879,2.6511,71.8203,0.7413,0.0165,5
RD_2P_P,4045.5,3568.1408,109.5892,0.1757,2.6563,71.5253,0.7088,0.0154,5
RD_2P_P,4045.65,3568.2359,107.3094,0.1603,2.6596,71.8772,0.6949,0.0142,5
RD_2P_P,4045.8,3568.331,106.333,0.1606,2.6622,72.7998,0.7025,0.0178,5
RD_2P_P,4045.95,3568.4261,107.6313,0.1755,2.6601,73.0843,0.7201,0.0215,5
RD_2P_P,4046.1,3568.5212,109.2574,0.1842,2.6578,72.8292,0.7588,0.017,5
RD_2P_P,4046.25,3568.6163,113.4258,0.1847,2.6616,72.9123,0.7789,0.012,5
RD_2P_P,4046.4,3568.7114,117.2531,0.1763,2.6623,72.6504,0.7365,0.0169,5
RD_2P_P,4046.55,3568.8065,123.2061,0.1676,2.6518,72.7343,0.7107,0.0226,5
RD_2P_P,4046.7,3568.9016,123.0657,0.168,2.6423,72.6746,0.7132,0.0254,5
RD_2P_P,4046.85,3568.9967,120.2026,0.1723,2.6375,72.9407,0.7416,0.0227,5
RD_2P_P,4047,3569.0918,114.9988,0.1817,2.6363,73.1008,0.7668,0.0163,5
RD_2P_P,4047.15,3569.1869,113.5018,0.1874,2.6412,73.0806,0.8121,0.0072,5
RD_2P_P,4047.3,3569.282,117.9939,0.1893,2.6625,73.2072,0.82,0.0059,5
RD_2P_P,4047.45,3569.3771,118.2795,0.1967,2.6829,73.2492,0.8235,0.0054,5
RD_2P_P,4047.6,3569.4722,118.5832,0.1939,2.6905,73.1261,0.8165,0.0063,5
RD_2P_P,4047.75,3569.5673,117.1072,0.1892,2.6766,72.4469,0.8079,0.0074,5
RD_2P_P,4047.9,3569.6624,114.7331,0.1762,2.6632,71.5909,0.7827,0.0118,5
RD_2P_P,4048.05,3569.7575,110.3732,0.1743,2.6594,71.2656,0.7355,0.0161,5
RD_2P_P,4048.2,3569.8526,109.3468,0.1807,2.65,71.4583,0.7244,0.0225,5
